RSSD9001,RSSD9010,RSSD9348,RSSD9999
480433,FIRST NB IN DERIDDER,0,20200331
480723,1ST NB,0,20200331
480853,MCKENZIE BKG CO,1135280,20200331
481140,CANTON ST BK,1095021,20200331
481159,VALLEY BK OF CMRC,1130810,20200331
481177,LANDMARK NB,3030307,20200331
481430,AMERICAN NB,2939337,20200331
481579,CUSTER FED ST BK,4843755,20200331
481627,CITIZENS BK WV,1142970,20200331
481748,SLOAN ST BK,1201439,20200331
481944,FARMERS ST B&TC,1099793,20200331
482053,CITIZENS ST BK,1056415,20200331
482156,FARMERS B&TC,1055155,20200331
482370,NORTH COUNTY SB,0,20200331
482446,JERSEY ST BK,1141692,20200331
482633,BANCO DE LA NACION ARG MIA AGY,0,20200331
483274,FIRST SVG BK HEGEWISCH,0,20200331
483537,PNB CMNTY BK,1363793,20200331
483751,LABETTE BK,1057784,20200331
484057,MARION ST BK,3828250,20200331
484141,COMMUNITY TR BK,2251806,20200331
484776,VIKING BK NA,1449512,20200331
485054,BANK OF ELGIN,2510183,20200331
485139,STATE B&TC,2145950,20200331
485214,FARMERS BK,1071771,20200331
485456,KAW VALLEY BK,5110605,20200331
485559,FIRST HORIZON BK,1094640,20200331
487142,BANK OF KAMPSVILLE,3210369,20200331
487357,TOWN & COUNTRY BK,1095722,20200331
487843,VILLAGE BK,2746094,20200331
488318,BNY MELLON TR OF DE,3587146,20200331
488420,FAYETTE CTY NB OF FAYETTEVILLE,2355759,20200331
488653,NATIONAL BK,2348087,20200331
488756,FIRST ST BK,1054765,20200331
489155,CITIZENS ST BK,1109209,20200331
489249,KINMUNDY BK,3674710,20200331
489548,FIRST ST B&TC,4101428,20200331
489623,PARK NB,1142336,20200331
490179,PULASKI SVG BK,0,20200331
490348,STATE BK TOLEDO,1200179,20200331
490450,NORTH DALLAS B&TC,0,20200331
490535,STATE BK OF LINCOLN,1208120,20200331
490843,CARROLL CTY TC,1131013,20200331
490955,WALTON ST BK,1067943,20200331
491224,FIRST-CITIZENS B&TC,1075612,20200331
491251,MISSOURI BK II,1138393,20200331
491402,FRANKLIN SVG BK,4459848,20200331
491653,COMMERCIAL BK,1104624,20200331
491934,COLONY BK,1085170,20200331
492650,EXCHANGE BK,1061893,20200331
492810,OWINGSVILLE BKG CO,1071735,20200331
493077,FIRST MUT BK FSB,4843090,20200331
493152,FLATWATER BK,1053311,20200331
493741,ALLIANCE BK,1138405,20200331
493844,FRANKLIN B&TC,1098152,20200331
494261,PACIFIC WESTERN BK,2875332,20200331
494654,AMERICAN BK NA,5164448,20200331
495044,WALCOTT T&SB,1203899,20200331
495419,CITIZENS BK OF KY,1071623,20200331
495558,FIRST NM BK,1107830,20200331
496434,FIRST NB OF DOZIER,3013793,20200331
496845,BANK & TC,1099195,20200331
496957,FARMERS ST BK OF TURTON,0,20200331
497039,COMMERCIAL BK,2492485,20200331
497404,T D BK NA,1238565,20200331
497570,LUTHER BURBANK SVG,3814208,20200331
497655,FIRST ST BK,2049142,20200331
497851,SECURITY BK,1135374,20200331
497954,TEXAS NB,3305434,20200331
498148,FOCUS BK,1248573,20200331
498317,OHIO VALLEY BK CO,2012436,20200331
498362,AMERICAN NB&TC,2507183,20200331
498456,FIRST ST BK,3179662,20200331
498531,EVABANK,0,20200331
498625,CALHOUN CTY BK,1357046,20200331
498942,CLAY COUNTY ST BK,3390159,20200331
499154,HOME LOAN ST BK,0,20200331
499453,FIRST ST BK NE,1056581,20200331
499501,MAINE CMNTY BK,4902643,20200331
499743,HERITAGE CMNTY BK,3575723,20200331
499752,BANK OF THE SOUTHWEST,2013947,20200331
499855,SOUTHWEST NB,1131451,20200331
500256,FIRST NB,0,20200331
500658,PAVILLION BK,1131899,20200331
500715,BANCO SANTANDER SA NY BR,0,20200331
501105,MANUFACTURERS & TRADERS TC,1037003,20200331
501132,WEST AL B&TC,1085255,20200331
501459,ROYAL BKS OF MO,1096372,20200331
501655,WILSON ST BK,2356251,20200331
501767,FIRST NB,1102170,20200331
501815,LUZERNE BK,1117688,20200331
502111,NATIONAL BK OF NEW YORK CITY,0,20200331
502447,FREDONIA VALLEY BK,2509507,20200331
502559,GUNNISON B&TC,1052387,20200331
502652,BANK3,4953337,20200331
502746,COMMUNITY ST BK,1139738,20200331
502849,BANTERRA BK,3202832,20200331
503547,FAIRMOUNT ST BK,2033440,20200331
503640,NEIGHBORS BK,4975496,20200331
504142,CHILLICOTHE ST BK,1138786,20200331
504311,GENOA BKG CO,1071388,20200331
504535,FIRST ST BK OF DEKALB CTY,2115449,20200331
504647,INTERNATIONAL BK AMHERST,0,20200331
504713,U S BK NA,1119794,20200331
505550,HIAWATHA NB,4465559,20200331
505831,BANK OF WAYNESBORO,1085488,20200331
505916,FIRST NB,0,20200331
506052,UNION BK OF BLAIR,4465559,20200331
506249,CENTRAL BK OF ST LOUIS,1094314,20200331
506922,SANDY SPRING BK,1248304,20200331
507068,EXCHANGE BK,1025998,20200331
507152,QUAIL CREEK BK NA,1057962,20200331
507349,FARMERS ST BK,1491810,20200331
507509,NEWTOWN SVGS BK,5045444,20200331
507518,WOORI BK NY AGY,0,20200331
508270,GLEN BURNIE MSB,0,20200331
508346,HAWTHORN BK,2038409,20200331
508355,AMERISTATE BK,1056983,20200331
509811,COMMUNITY TR BK INC,1070644,20200331
509857,FMB BK,1099225,20200331
509950,FIRST UNITED B&TC,1058398,20200331
510330,F&M BK,1137015,20200331
510648,AMERICAN BK OF BEAVER DAM,3009938,20200331
510871,FIRSTBANK PR,2744894,20200331
510938,MIDAMERICA NB,1206573,20200331
510947,FARMERS ST B&TC,2735931,20200331
511412,ROYAL BK CAN THRE WRLD FNCL BR,0,20200331
511832,WAYNE CTY BK,1084829,20200331
513256,FIRST NB OF LAS ANIMAS,1064027,20200331
513322,DEDICATED CMNTY BK,2798440,20200331
513340,COMMERCIAL BK,1249299,20200331
513546,FARMERS & MERCHANTS NB,2931331,20200331
513854,FIRST ST BK,5332827,20200331
513920,MARBLEHEAD BK,2375449,20200331
514048,CORNERSTONE BK,2941769,20200331
514057,NEBRASKA ST BK,1840801,20200331
514066,MONTECITO B&T,1138919,20200331
514114,CREDIT AGRICOLE CORPORAT NY BR,0,20200331
514132,CITIZENS BK,1246681,20200331
514356,FIRST SUMMIT BANK,0,20200331
514655,TEXAS GULF BK NA,1101726,20200331
514936,RABUN CTY BK,1085228,20200331
515054,TRI-STATE BK OF MEMPHIS,0,20200331
515979,PEE DEE FSB,0,20200331
516154,FARMERS & MRCH BK,2230249,20200331
516855,SECURITY BK,1494343,20200331
516873,SUNNYSIDE FS & LA OF IRVINGTON,4495220,20200331
517049,CHAMBERS BK,1141487,20200331
517357,BLUE SKY BK,1065565,20200331
517441,BANK OF BRODHEAD,5371853,20200331
517674,FIRST FED BK OF LA,0,20200331
518037,PEOPLESSOUTH BK,1866155,20200331
518176,RAYNE B&LA,0,20200331
518354,PARK BK,4281197,20200331
518877,GREATER ST BK,5041286,20200331
519146,FIRST ST BK OF DEQUEEN,2032724,20200331
519360,MISSION NB,3195297,20200331
519445,PEOPLES BK,5420788,20200331
519874,LAMONT BK,0,20200331
520003,NORTHFIELD SVG BK,2934305,20200331
520423,FAHEY BKG CO,0,20200331
520777,COMMUNITY SVG BK,0,20200331
521064,SANTA ANNA NB,0,20200331
521158,SOUTHTRUST BK NA,1105685,20200331
521804,MAHOPAC BK,2367921,20200331
521952,STROUD NB,1141058,20200331
521970,BIG HORN FSB,0,20200331
522034,COMMERCIAL BK OF OZARK,2581718,20200331
522454,FIRST ST BK,2550602,20200331
522605,BAR HARBOR BK & TR CO,1115385,20200331
522669,HOMEBANK TX,4276344,20200331
522753,MCBANK,1103999,20200331
522847,LIMESTONE BK,1249712,20200331
522856,YORKTOWN BK,4419534,20200331
523161,CITIZENS ST BK,0,20200331
524579,GREAT MIDWEST BK SSB,0,20200331
524757,FARMERS BK,1095807,20200331
524766,FIRST ST BK,3361506,20200331
524953,FIRST PRYORITY BK,2224408,20200331
524971,WESTBURY BK,4472249,20200331
525053,FIRST NB OK,1058343,20200331
525549,STATE BK OF CROSS PLAINS,2336806,20200331
525839,BANK OF MONTREAL CHICAGO BR,0,20200331
526452,1ST FNCL BK USA,0,20200331
526519,1ST SUMMIT BK,1830240,20200331
526854,HARDIN CTY BK,1097838,20200331
527057,COMMUNITY POINT BK,3658028,20200331
527178,ANTHEM B&TC,0,20200331
527600,NORTH EASTON SVG BK,0,20200331
527749,SECURITY ST BK,1208410,20200331
527954,FIRST NB OF OMAHA,1066209,20200331
528102,NORTH BROOKFIELD SVG BK,0,20200331
528241,HOUGHTON ST BK,4771988,20200331
528849,HORICON BK,1202883,20200331
528960,TEXAS CMNTY BK,3211012,20200331
529275,LINCOLN FSB OF NE,3824346,20200331
529341,IXONIA BK,1247295,20200331
529659,CATTLE B&TC,1059555,20200331
529958,TIB THE INDEP BANKERSBANK NA,1109094,20200331
530655,PEOPLES BK,1056657,20200331
530703,DAMARISCOTTA B&TC,1143285,20200331
530851,PEOPLES ST BK,3584293,20200331
531157,BANK PROTECTION,1062939,20200331
531250,CENTENNIAL BK,1135806,20200331
532042,ROYAL BK,1491904,20200331
532453,IPSWICH ST BK,4394060,20200331
532752,RILEY ST BK,1247389,20200331
533124,HARBOR BK OF MD,2008130,20200331
533227,METAMORA ST BK,1133204,20200331
533535,FIRST BK OF BOAZ,1082889,20200331
534073,LIBERTY BK,4099365,20200331
534242,STATE BK OF SCHALLER,2598118,20200331
534466,METROPOLITAN BK,1139439,20200331
534756,SOONER ST BK,1067372,20200331
534859,EXCHANGE ST BK,2124816,20200331
534877,BRENTWOOD BK,2394628,20200331
535034,LANDMARK BK,1085460,20200331
535575,1ST FSB OF SC,3834710,20200331
535753,ACADEMY BK NA,2107707,20200331
535931,LAFAYETTE ST BK,0,20200331
535940,STATE BK TOULON,1245769,20200331
536059,GOLDEN BK NA,0,20200331
536349,SHELBY CTY ST BK,4771979,20200331
536527,INDUSTRIAL BK,2326179,20200331
536554,FIRSTIER BK,3391147,20200331
536853,WALTERS B&TC,0,20200331
537038,DURAND ST BK,1492198,20200331
537243,FARMERS ST BK,2471985,20200331
537355,CORNERSTONE BK,1059443,20200331
537449,FIRST BUS BK,1247428,20200331
537551,LITTLE HORN ST BK,1122301,20200331
537560,EXTRACO BKS NA,1104923,20200331
538156,MUFG BK HOUSTON AGY,0,20200331
538222,FIRST CENTRAL NB,2024318,20200331
538473,PRESIDENTIAL BK FSB,,20200331
538754,FIRST NB IN PHILIP,1125683,20200331
538802,INTERAUDI BK,0,20200331
538950,FIRST NB&TC,4722056,20200331
539032,BANK INDEP,1082209,20200331
539340,DEMOTTE ST BK,1130164,20200331
539377,UNITED BK,3832181,20200331
539452,CARSON CMNTY BK,2606321,20200331
539872,TRUSTTEXAS BK SSB,3601332,20200331
540056,FIRSTBANK OF NE,1020854,20200331
540542,G W JONES EXCHANGE BK,2004039,20200331
540551,BANKWEST,1124060,20200331
540739,FIRSTSTATE BK,1132980,20200331
540775,FIRST FED CMNTY BK NA,2506805,20200331
540850,FORD CTY ST BK,0,20200331
540926,SOUTH ST BK,1133437,20200331
541101,BANK OF NY MELLON,3587146,20200331
541231,FIRST CITIZENS BK,1143379,20200331
541307,ETHIC,1250138,20200331
541642,COMMONWEALTH CMNTY BK,1951127,20200331
541754,WRAY ST BK,3685891,20200331
541857,CARROLL B&T,1848825,20200331
542153,F&M BK,1057113,20200331
542340,SOUTH STORY B&TC,0,20200331
542528,CIVISTA BK,1246533,20200331
542667,MT MCKINLEY BK,0,20200331
542733,BANCO DO BRASIL SA MIAMI BR,0,20200331
542854,FARMERS ST BK,3108439,20200331
542939,BANCO ITAU INTL,1242133,20200331
543262,DL EVANS BK,2242523,20200331
543459,FIRST NB OF SYRACUSE,4442699,20200331
543945,FARMERS T&SB,1200777,20200331
544335,UNITED MS BK,1081686,20200331
544447,CITIZENS SVG BK,0,20200331
544577,CENTRAL FS&LA,4900694,20200331
544652,CORNHUSKER BK,2022529,20200331
544951,COWBOY ST BK,2992426,20200331
545154,BANK OF DONIPHAN,2332143,20200331
545604,NORTHWEST CMNTY BK,2937100,20200331
545846,HANCOCK B&TC,1144237,20200331
546003,BANKNEWPORT,3297481,20200331
546320,SHERWOOD ST BK,2705680,20200331
546535,BANK OF DUDLEY,2631435,20200331
546544,CENTRAL BK,1978674,20200331
547251,AMERICAN INTRST BK,1210459,20200331
547550,BANK OF CMRC,1067701,20200331
547840,STAR FNCL BK,1141647,20200331
548052,RNB ST BK,2043346,20200331
548267,WAGGONER NB,3386321,20200331
548351,AUSTIN BK TX NA,3035227,20200331
548472,MAPLE CITY SVG BK FSB,3793497,20200331
548641,FIRST ST BK,1210468,20200331
548771,MAGYAR BK,3382855,20200331
548829,COMMODORE BK,3316403,20200331
549862,COMMUNITY B&TC WACO TX,1102200,20200331
550279,OLYMPIA FS&LA,0,20200331
550354,BANK OF ESTES PARK,1051193,20200331
550448,STATE BK,1245200,20200331
550635,HICKORY POINT B&TC,4305477,20200331
550653,CEDAR SECURITY BK,1398861,20200331
550756,FIRST BK & TR,1123072,20200331
550952,RSNB BK,2718167,20200331
551016,FLEETWOOD BK,1138768,20200331
552059,BANK OF THE FLINT HILLS,1060524,20200331
552161,CITIZENS NB,1105470,20200331
552545,TREYNOR ST BK,1207785,20200331
552956,SILEX BKG CO,1141263,20200331
552974,SHELBY SVG BK SSB,2960630,20200331
553038,COMMUNITY BKG CO OF FITZGERALD,2530118,20200331
553926,FIRST NB,4226693,20200331
553944,LINCOLN NB OF HODGENVLLE,1118911,20200331
554268,HILL B&TC,2100119,20200331
554343,FOWLER ST BK,1130762,20200331
554857,FIVE POINTS BK,2482196,20200331
554941,FARMERS ST BK MUNITH,0,20200331
555256,FARMERS & MRCH BK,2344641,20200331
556011,SUSQUEHANNA CMNTY BK,1985216,20200331
556459,KLEBERG BK NA,1104325,20200331
556815,PEOPLES BK A CODORUS VALLEY CO,1142475,20200331
556936,GERMAN AMER ST BK,1137453,20200331
557317,GRATZ BK,1140640,20200331
557438,GIFFORD ST BK,1916920,20200331
557858,INTRUST BK NA,1064278,20200331
558574,SECURITY FSB,3814712,20200331
559179,BROOKVILLE B&SA,0,20200331
560214,CORN CITY ST BK,0,20200331
560353,FIRST NB,1130829,20200331
560438,BANK OF EVERGREEN,0,20200331
560812,AUSTRALIA & NEW ZEALAND NY BR,0,20200331
560830,GRANVILLE NB,1206171,20200331
561145,FIRST ST BK,1205026,20200331
561574,SUMMIT ST BK,0,20200331
561659,PINNACLE BK WY,1053272,20200331
561864,SOUTHWEST BK,4415929,20200331
562058,UNITED BK OF UNION,1248368,20200331
563233,FIRST NB OF GRIFFIN,0,20200331
563336,CITIZENS BK,1144040,20200331
563457,FIRST NB OF JOHNSON,1945340,20200331
563934,SOUTHEAST FIRST NAT BK,1133754,20200331
564052,BANK OF ALMA,2029368,20200331
564324,OLD FT BKG CO,4902465,20200331
564463,CROSSROADS BK,1107812,20200331
564557,FALCON INTL BK,2270254,20200331
564678,GSL SVG BK,0,20200331
564838,CITIZENS CMNTY BK,1084696,20200331
564856,1ST BK,1128415,20200331
564977,TERRITORIAL SB,3954681,20200331
565143,FIRST ST BK,1119404,20200331
565152,SPRINGFIELD ST BK,1062096,20200331
565170,FIRST FED SVG OF MIDDLETOWN,0,20200331
565518,BANGKOK BK PUBLIC CO NY BR,0,20200331
565536,NORTH CENT BK,1136492,20200331
565750,BANK OF WA,2294812,20200331
565844,STATE BK OF MISSOURI,1138786,20200331
566056,SECURITY BK,1051009,20200331
566243,GLENWOOD ST BK,1204421,20200331
567240,BANK OF JAMESTOWN,1399804,20200331
567679,GREENVILLE FED,3828595,20200331
567736,FARMERS ST B&TC,3371701,20200331
568117,CANADIAN IMPERIAL BK NY BR,0,20200331
568126,ST HENRY BK,4001144,20200331
568135,HOLCOMB BK,2391784,20200331
568359,AMERICAN BK OF MO,3450521,20200331
568377,SLOVENIAN S&LA FRANKLIN CONEMA,0,20200331
568470,PEOPLES BK SB,2237118,20200331
568939,FIRST NB OF PICAYUNE,1083318,20200331
569039,HSBC PRIVATE BK INTL,1857108,20200331
569712,COMMONWEALTH BK OF AUS NY BR,0,20200331
570558,ARROWHEAD BK,1237447,20200331
570651,FIRST TRI-CTY BK,1054895,20200331
571135,CITIZENS BK,1086382,20200331
571265,DENALI ST BK,1989241,20200331
571564,CMB WING LUNG BK LA BR,0,20200331
571920,FIRST NB,1139149,20200331
571957,STATE EXCH BK,0,20200331
572347,BANK OF BILLINGS,1061316,20200331
572374,GREAT SOUTHERN BK,2339133,20200331
572459,CITIZENS ST BK,2180223,20200331
572655,COMMUNITY BK,2475590,20200331
573036,OCONEE ST BK,2729499,20200331
573335,RIVERHILLS BK,1082786,20200331
574079,FRANKLIN BK,0,20200331
574949,FARMERS & MRCH BK,3444203,20200331
574976,CASHMERE VALLEY BK,0,20200331
575133,PEOPLES BK,1081332,20200331
575254,CITY BK,3382332,20200331
575348,FARMERS NB OF LEBANON,1098451,20200331
575375,SUPERIOR SVG BK,0,20200331
575647,STATE BK SAUNEMIN,0,20200331
575656,DILLEY ST BK,0,20200331
575759,MNB BK,5340587,20200331
575834,FIRST NB OF LA,2227182,20200331
575955,FIRST MIDWEST BK OF THE OZARKS,2575230,20200331
576354,GREAT NORTH BK,1125432,20200331
576541,CENTRAL BK OF BRANSON,1094314,20200331
576578,MONROE FS&LA,0,20200331
576608,MEREDITH VILLAGE SVG BK,4436559,20200331
576644,GREENWOODS ST BK,3618536,20200331
576952,FIRST NE BK,1057430,20200331
577128,PEOPLES BK,1070578,20200331
577137,PACIFIC NB,0,20200331
577230,TALBOT ST BK,1249020,20200331
577472,WEST END BK SB,3866702,20200331
578116,SAVINGS BK,2950716,20200331
578237,COMMONWEALTH NB,3635328,20200331
578255,FIRST UNITED BK,1108163,20200331
578554,CITIZENS CMNTY BK,1398731,20200331
578741,BLC CMNTY BK,2511313,20200331
578862,FIRST ST BK,1832749,20200331
579140,REGIONAL MO BK,1904963,20200331
579319,COMMUNITY FIRST BK NA,2293093,20200331
579364,TEXAS CHAMPION BK,2314260,20200331
579636,MERCHANTS & PLANTERS BK,0,20200331
580155,PLATTE VALLEY BK,2511014,20200331
580548,BANK OF LUXEMBURG,1209743,20200331
580847,LEWISBURG BKG CO,1250071,20200331
580874,BRATTLEBORO S&LA,0,20200331
581237,BANK OF PENSACOLA,1129515,20200331
581358,STATE NE BK &TR,1965768,20200331
582177,HUNTINGDON VALLEY BK,5042966,20200331
582654,KANSAS ST BK,0,20200331
582878,HOME FS&LA,0,20200331
582953,CHARTER WEST BK,1132579,20200331
582971,FIRST FSB,0,20200331
583071,FIRST FS&LA BATH,0,20200331
583268,SCHERTZ B&TC,1105443,20200331
583352,FIRST NB,3018958,20200331
583754,BANK OF HOUSTON NA,5193420,20200331
583905,KENNEBEC SVG BK,4657121,20200331
584377,KITSAP BK,2603991,20200331
584724,UNIFIED BK,1071502,20200331
584920,FIDELITY BK,1249002,20200331
585235,ALGONQUIN ST BK,1201989,20200331
585749,PILOT GROVE SVG BK,1881532,20200331
586027,FIRST BK OF OH,1069714,20200331
586072,FIRST PALMETTO BK,3834701,20200331
586335,BANK OF MOUNDVILLE,2317690,20200331
586960,PEOPLES ST BK,1131899,20200331
587677,EUREKA SVG BK,0,20200331
587752,FIRST CO NB,3556375,20200331
587800,LIBERTY BK,0,20200331
588245,BANK DEERFIELD,1416738,20200331
588348,SAVINGS BK,3104794,20200331
588478,FREEHOLD BK,3888414,20200331
589158,GREAT PLAINS BK,1125898,20200331
589523,BANK OF TRAVELERS REST,2730383,20200331
589943,LINCOLN SVGS BK,1210169,20200331
590220,UWHARRIE BK,2082532,20200331
590248,TOWN & CNTRY BK,1208531,20200331
590640,FNB OXFORD BK,1097070,20200331
590976,FINANCIAL FED BK,1144741,20200331
591209,PISCATAQUA SVG BK,0,20200331
591320,ARTHUR ST BK,3137019,20200331
591357,PEOPLES BK,2306993,20200331
591366,FIRST NB,2184333,20200331
591740,PEOPLES T&SB,1203910,20200331
592439,FIRST SCTY T&SB,2125523,20200331
592448,EVOLVE B&TC,1142411,20200331
592550,QUOIN FNCL BK,1143128,20200331
592608,NATIXIS NY BR,0,20200331
592644,GREENFIELD BKG CO,1205996,20200331
592859,HILLSBORO ST BK,1063132,20200331
593007,CAMDEN NB,1130249,20200331
593052,PLAINS CMRC BK,5331286,20200331
593249,PEOPLES BK,1097061,20200331
593333,FIRST NB OF ARENZVILLE,2734073,20200331
593771,LIBERTY BK,0,20200331
593940,BANK OF STRONGHURST,0,20200331
594433,CB&S BK,1493654,20200331
594451,MAPLEMARK BK,5136810,20200331
594853,CITIZENS NB NA,2344856,20200331
594938,APPLE RIVER ST BK,1143052,20200331
594947,BANK FIRST NA,1208009,20200331
595270,MIDFIRST BK,3839096,20200331
595337,VALLEY ST BK,1493609,20200331
595430,STATE BK OF THE LAKES NA,2260406,20200331
595869,CATHAY BK,1843080,20200331
595944,SANBORN SVG BK,1202922,20200331
596062,CITY NB,1131666,20200331
596156,CAPITAL BK,3035227,20200331
596277,COLUMBIA S&LA,0,20200331
596455,MADISON VALLEY BK,1123616,20200331
596642,HOMEBANK OF AR,3029196,20200331
596978,MARATHON BK,0,20200331
597041,SAVANNA-THOMSON ST BK,3084999,20200331
597313,PS BK,1143959,20200331
597452,AMERICAN B&TC,1104615,20200331
597546,PREMIER CMNTY BK,1210749,20200331
597658,FIRST ST BK OF FORSYTH,1247017,20200331
598002,SAVINGS BK OF WALPOLE,4436559,20200331
598048,STEPHENSON NB&TC,1245509,20200331
598132,SECURITY ST BK,1080885,20200331
598543,SIBLEY ST BK,1199808,20200331
598646,TNB BK,1840016,20200331
598954,JEFFERSON B&TC,1094613,20200331
599401,BAYERISCHE LANDESBANK NY BR,0,20200331
599643,ERGO BK,1249691,20200331
599764,AMERICAN NB TX,1895007,20200331
600419,KISH BK,1141889,20200331
601032,FAIRVIEW ST BKG CO,5399576,20200331
601041,FIRST ST BK OF BEECHER CY,3122837,20200331
601050,COMMERCE BK,1049341,20200331
601153,FARMERS & MERCHANTS ST BK,1363748,20200331
601416,FIVE STAR BK,1032464,20200331
601443,BANK OF MAUSTON,1205857,20200331
601658,ALLIANCE BK CENT TX,3615441,20200331
602048,STATE BK,1248818,20200331
602543,PETEFISH SKILES & CO,2728652,20200331
602842,DYSART ST BK,1130717,20200331
603232,BANK OF GUEYDAN,1084801,20200331
603540,BLACK RIVER COUNTRY BK,1978656,20200331
603559,FARMERS ST BK,1989643,20200331
603755,FIRST ST BK,4848237,20200331
604024,MINSTER BK,2795702,20200331
604033,FIRST NB ASSUMPTION,0,20200331
604547,HEARTLAND BK,1249105,20200331
604640,WATERMAN ST BK,5341249,20200331
604725,PNC BK INTL,1069778,20200331
605571,PEOPLES S&LC,0,20200331
605610,SAWYER SVG BK,0,20200331
605656,FIRST ST B&TC,1059340,20200331
606046,BANCORPSOUTH BK,0,20200331
606176,PIONEER BK,3798933,20200331
606653,INDEPENDENCE BK,2351274,20200331
607146,CENTRAL ST BK,1203769,20200331
607333,MIDWEST CMNTY BK,1205585,20200331
608358,GARFIELD COUNTY BK,1842551,20200331
608451,FIRST NB OF KEMP,4805829,20200331
608844,FNBC B&TC,1201532,20200331
609010,FIRST NB OF ELMER,2947985,20200331
609467,UNITED PACIFIC BK,0,20200331
609476,HUNTINGTON FSB,0,20200331
609609,KEB HANA BK USA NA,3400937,20200331
609645,ELGIN ST BK,1206210,20200331
609832,TOMPKINS ST BK,1491388,20200331
610128,BANK OF SOUTHSIDE VA,1076105,20200331
610164,HERRING BK,1109496,20200331
610539,BANK OF EDISON,1086140,20200331
610557,THREE RIVERS BK OF MT,4404277,20200331
610913,FIRST NB,1823747,20200331
611031,PEOPLES BK,1085901,20200331
611451,CENTRAL BK OF SEDALIA,1094314,20200331
612159,SOLUTIONS NORTH BK,1060131,20200331
612878,HOME S&LA OF CARROLL CTY FA,0,20200331
613008,ROCKLAND TC,1136803,20200331
613156,FIRST MT BK,1134845,20200331
613307,PEOPLES UNITED BK NA,3650152,20200331
613343,CNB B&T NA,1245460,20200331
613400,PEOPLESBANK,3186585,20200331
613558,MONTGOMERY BK,1119495,20200331
613679,FIRST FSB,3832284,20200331
613839,EXCHANGE BK,1085862,20200331
613950,DBA FIRST CONVENIENCE BK,1108097,20200331
613978,JARRETTSVILLE FS&LA,0,20200331
614256,FIRST NB OF KS,1051371,20200331
